,GDP,FEDFUNDS,LIBOR,MORTGAGE30US,REAL_USER_COST,UNEMPLOYMENT_RT,XLB,XLF,XLI,XLK,XLU,XLV,XLY,GSPC
3670,1.0,0.0,0.0,0.0,1.0,1.0,0.8716814854589576,0.10173028279269164,0.7107620663965155,0.9270190201852696,0.9931588740027004,0.9237734948464079,0.964288985434172,0.9552213036142272
3671,1.0,0.0,0.0,0.0,1.0,1.0,0.8689423140335977,0.10013498195286374,0.7121119327369972,0.9282263764300028,1.0,0.9170158252185092,0.9594905701967288,0.9522211588402688
3672,1.0,0.0,0.0,0.0,1.0,1.0,0.8655710570397346,0.10148484829334548,0.7083077214030542,0.9137375897280964,0.9953721659275084,0.9116096688934192,0.9556149758597292,0.9456704655770868
3673,1.0,0.0,0.0,0.0,1.0,1.0,0.8758955767955634,0.10062585095155607,0.7096575877435357,0.9250066574243592,0.9961770133100696,0.922421878429744,0.9651194397629504,0.9518569508018084
3674,1.0,0.0,0.0,0.0,1.0,1.0,0.8470291837620401,0.09338569706229932,0.6868326942346299,0.9149449459728294,0.9931588740027004,0.91052841700563,0.9557995682003576,0.936756915835816
3675,1.0,0.0,0.0,0.0,1.0,1.0,0.8255373902847467,0.08651369492206179,0.6692845254320557,0.8948215230697696,0.9758551158044596,0.8929584347275504,0.9359601156637868,0.9149738401640948
3676,1.0,0.0,0.0,0.0,1.0,1.0,0.8297514012442457,0.08786353785662142,0.6752976004482703,0.9077005014453652,0.9788732551118288,0.9036355651132932,0.9412198709501008,0.9244997241414568
3677,1.0,0.0,0.0,0.0,1.0,1.0,0.8360725784377079,0.09399925990474256,0.6848693118635492,0.9252750270474256,0.9967806104697552,0.922421878429744,0.9514625634131364,0.9416233616068556
3678,1.0,0.0,0.0,0.0,1.0,1.0,0.8318584871011021,0.0922812652211637,0.6802061968115048,0.920713664632494,0.9917504294604538,0.918367338521318,0.9466641481756934,0.9361527649148748
3679,1.0,0.0,0.0,0.0,1.0,1.0,0.8112095279665512,0.08565469758027239,0.6659712767204933,0.900992693811012,0.9796780257399188,0.8952561207675661,0.9351295909336579,0.9172291012022502
3680,1.0,0.0,0.0,0.0,1.0,1.0,0.8242731387706329,0.08872255860433292,0.6737022527965981,0.9166890414636952,0.9859155545775332,0.9039059296421684,0.9443572367272864,0.9281288728675521
3681,1.0,0.0,0.0,0.0,1.0,1.0,0.8350189953207263,0.09215854797149063,0.6820468385269904,0.9240675684496706,0.9845071100352863,0.9098526087972979,0.9516470853524148,0.935879583628884
3682,1.0,0.0,0.0,0.0,1.0,1.0,0.8579857087092655,0.0963308408366868,0.6994723602976578,0.9389589095861766,0.9796780257399188,0.9198540340885644,0.9641043930935432,0.9491795923476508
3683,1.0,0.0,0.0,0.0,1.0,1.0,0.8493468576389218,0.09682170983537912,0.6976316249584837,0.9382880878815324,0.9714285319548436,0.9193134081446696,0.9635507568743577,0.9474746339961786
3684,1.0,0.0,0.0,0.0,1.0,1.0,0.8577750403121334,0.10173028279269164,0.7052398603789933,0.9503621620939728,0.9674044485509792,0.9414785562750696,0.9733320388871716,0.959694546143744
3685,1.0,0.0,0.0,0.0,1.0,1.0,0.860303462963254,0.10087128545090224,0.7047490850039896,0.9427152654849308,0.9702213376354728,0.939856678443386,0.9779458617839858,0.9572158098819896
3686,1.0,0.0,0.0,0.0,1.0,1.0,0.8634640515599852,0.10111671995024836,0.7094122000560338,0.9405688202655094,0.9734406504112468,0.9490471132618828,0.9808987760232432,0.9606339099000838
